STATION,DATE,MONTH,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG ADJ,,,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00267192,2009-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",61.3,0,38.1,",0",9,",0",7,",0",0,",0",0,"1,0",0,",0",0,",0",0,",0",0,",0",29,",0",8,",0",0,0,0,0,5.6,",0,12,",0,"1,,0,30,+",0,",,0,30,+",16,",,0,13,",35,",0,29,",0,0,3001.5,0,16.6,",0",0,0,0,0,59,",,,0",0,",,,0",19.05,0.539,,,",0",28.35,",,,0",9.75,",,,0",,
USC00267192,2009-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",213.5,0,152.2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",27,",0",0,0,0,0,5.6,",0,10,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",39.4,",0,25,+",0,0,0.6,0,0.6,",0",0,0,0,0,0,",,,0",0,",,,0",23.22,0.260,,,",0",35.57,",,,0",10.88,",,,0",,
USC00267192,2009-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",301.8,0,88.3,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",29,"1,0",21,"1,0",0,0,0,0,3.3,",0,16,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",38.3,"1,0,21,+",0,0,12.6,0,12,"1,0",0,0,0,0,0,",,,0",0,",,,0",20.91,-0.471,,,"1,0",33.37,"1,,,0",8.45,",,,0",,
USC00267192,2009-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",322.9,0,21.1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",30,",0",16,",0",0,0,0,0,0,",0,29,+",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",35.6,",0,04,",0,0,39.3,0,26.7,",0",0,0,0,0,0,",,,0",0,",,,0",18.15,1.011,,,",0",31.73,",,,0",4.56,",,,0",,
USC00267192,2009-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",322.9,0,0,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",20,",0",0,",0",24,",0",0,",0",0,0,0,0,-9.4,",0,28,",0,",,0,31,+",0,",,0,31,+",10.2,",,0,14,",28.9,",0,01,",0,0,292.1,0,252.8,",0",0,0,0,0,14.8,",,,0",0,",,,0",10.18,-0.804,,,",0",22.18,",,,0",-1.83,",,,0",,
USC00267192,2009-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",322.9,0,0,",0",2,",0",1,",0",0,",0",0,",0",0,",0",1,",0",30,",0",0,",0",5,",0",0,",0",0,0,0,0,-17.8,",0,20,",0,",,0,30,+",0,",,0,30,+",5.3,",,0,28,",22.2,",0,06,",0,0,723.9,0,431.8,",0",0,0,0,0,6.3,",,,0",0,",,,0",3.94,-0.491,,,",0",16.46,",,,0",-8.59,",,,0",,
USC00267192,2009-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",322.9,0,0,",0",2,",0",2,",0",0,",0",0,0,2,",0",10,",0",31,",0",10,",0",0,",0",0,",0",0,0,0,0,-26.1,",0,09,+",0,0,127,",,0,11,",15.2,",,0,11,",16.7,",0,03,",0,0,1480.1,0,756.2,",0",0,0,0,0,27.9,",,,0",229,",,,0",-6.06,-6.283,,,",0",2.66,",,,0",-14.78,",,,0",,
USC00267192,2010-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",2,"3,0",2,"3,0",0,"3,0",0,"3,0",0,",0",0,",0",26,",0",1,",0",0,",0",0,",0",0,0,0,0,-12.2,",0,04,",0,"3,,0,31,+",10,",,0,21,",12.7,"3,,0,26,",12.2,",0,14,",0,0,2024,0,543.9,",0",0,0,0,0,17.8,"3,,,0",18,",,,0",0.79,1.062,,,",0",5.93,",,,0",-4.35,",,,0",,
USC00267192,2010-02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,
USC00267192,2010-03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,
USC00267192,2010-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",5,",0",3,",0",1,",0",0,",0",0,",0",0,",0",22,",0",0,",0",9,",0",0,",0",0,0,0,0,-14.4,",0,02,",0,",T,0,04,+",5,",,0,22,",33,",,0,22,",26.7,",0,18,",0,0,0,0,323.6,",0",0,0,0,0,54.3,",,,0",5,",,,0",7.55,-1.719,,,",0",17.97,",,,0",-2.88,",,,0",,
USC00267192,2010-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"3,0",7,",0",5,",0",0,",0",0,",0",0,",0",0,",0",17,",0",0,"3,0",9,"3,0",0,"3,0",0,0,0,0,-6.1,",0,08,",0,",T,0,10,",0,",T,0,10,",15,",,0,17,",26.7,"3,0,15,",0,0,0,0,236.7,"3,0",0,0,0,0,56.7,",,,0",0,",T,,0",9.85,-4.021,,,"3,0",19.56,"3,,,0",0.14,",,,0",,
USC00267192,2010-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,51.1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",29,",0",5,",0",0,0,0,0,-1.1,",0,01,",0,",,0,30,+",0,",,0,30,+",1,",,0,10,",38.9,",0,28,",0,0,0,0,42.8,",0",0,0,0,0,1,",,,0",0,",,,0",18.61,0.099,,,",0",27.68,",,,0",9.53,",,,0",,
USC00267192,2010-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,311.1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",30,",0",0,0,0,0,15.6,",0,31,+",0,",,0,31,+",0,",,0,31,+",2.3,",,0,27,",40,",0,24,",0,0,0,0,0,",0",0,0,0,0,2.3,",,,0",0,",,,0",28.37,5.410,,,",0",36.98,",,,0",19.75,",,,0",,
USC00267192,2010-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,96,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",13,",0",0,0,0,0,2.2,",0,28,",0,",,0,31,+",0,",,0,31,+",2,",,0,29,",36.7,",0,01,",0,0,24.5,0,24.5,",0",0,0,0,0,2,",,,0",0,",,,0",20.64,-0.741,,,",0",30.85,",,,0",10.42,",,,0",,
USC00267192,2010-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,2.1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",30,",0",2,",0",0,0,0,0,-1.1,",0,01,",0,",,0,30,+",0,",,0,30,+",1,",,0,08,",32.8,",0,30,+",0,0,73.6,0,49.1,",0",0,0,0,0,1,",,,0",0,",,,0",16.77,-0.369,,,",0",29.48,",,,0",4.05,",,,0",,
USC00267192,2010-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",6,",0",5,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,"1,0",16,"1,0",0,"1,0",0,0,0,0,-3.3,",0,31,+",0,",,0,31,+",0,",,0,31,+",15.2,",,0,03,",26.7,"1,0,02,",0,0,285.2,0,211.6,"1,0",0,0,0,0,47.2,",,,0",0,",,,0",11.31,0.326,,,"1,0",20.18,"1,,,0",2.45,",,,0",,
USC00267192,2010-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",2,"1,0",1,"1,0",0,"1,0",0,",0",0,",0",2,",0",28,",0",4,",0",0,",0",0,",0",0,0,0,0,-21.1,",0,24,",0,",T,0,23,",8,",,0,19,",2.5,"1,,0,08,",18.9,",0,18,",0,0,787.6,0,502.4,",0",0,0,0,0,3.8,"1,,,0",8,",,,0",1.59,-2.841,,,",0",9.06,",,,0",-5.89,",,,0",,
USC00267192,2010-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"3,0",0,0,0,0,0,0,0,",0",0,"2,0",0,"2,0",24,"2,0",2,"1,0",0,"1,0",0,"1,0",0,0,0,0,-15.6,"2,0,31,",0,",,0,31,+",0,"2,,0,31,+",0,0,13.3,"1,0,09,",0,0,1257,0,469.4,"1,0",0,0,0,0,0,0,0,"2,,,0",1.52,1.297,,,"3,0",5.48,"1,,,0",-2.43,"2,,,0",,
USC00267192,2011-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,K,0,"3,K",0,",K",0,",K",0,",K",0,0,0,0,0,"3,K",27,"3,K",2,",K",0,",K",0,",K",0,0,0,0,-14.4,"3,K,01,",0,0,0,0,0,",,K,31,+",12.8,",K,22,",0,0,1781.9,K,524.9,",K",0,0,0,0,0,",,,K",0,0,-0.52,-0.248,,,"3,K",6.24,",,,K",-7.28,"3,,,K",,
USC00267192,2011-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,K,0,"3,K",0,",K",0,",K",0,",K",0,0,0,0,2,"3,K",25,"3,K",0,",K",0,",K",0,",K",0,0,0,0,-18.9,"3,K,28,",0,0,0,0,0,",,K,28,+",17.8,",K,13,",0,0,2256.8,K,474.9,",K",0,0,0,0,0,",,,K",0,0,-0.42,-2.639,,,"3,K",8.55,",,,K",-9.4,"3,,,K",,
USC00267192,2011-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,K,0,"3,K",0,0,0,0,0,0,0,0,0,",K",0,"3,K",24,"3,K",0,",K",2,",K",0,",K",0,0,0,0,-6.7,"3,K,19,",0,0,0,",,K,31,+",0,0,22.8,",K,31,",0,0,2619.9,K,363.1,",K",0,0,0,0,0,0,0,",,,K",5.31,0.595,,,"3,K",12.43,",,,K",-1.8,"3,,,K",,
USC00267192,2011-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,K,0,"1,K",0,0,0,0,0,0,0,0,0,0,0,"1,K",22,"1,K",0,",K",3,",K",0,",K",0,0,0,0,-9.4,"1,K,30,",0,0,0,0,0,0,25.6,",K,01,",0,0,2949.5,K,329.6,",K",0,0,0,0,0,0,0,0,6.96,-2.309,,,"1,K",16.39,",,,K",-2.47,"1,,,K",,
USC00267192,2011-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,K,0,",K",9,",K",3,",K",0,",K",0,",K",0,",K",0,",K",12,",K",0,",K",17,",K",0,",K",0,0,0,0,-8.9,",K,01,",0,",,K,31,+",0,",,K,31,+",9.4,",,K,15,",28.9,",K,05,",0,0,3191.6,K,242.1,",K",0,0,0,0,25.6,",,,K",0,",,,K",10.52,-3.351,,,",K",20.58,",,,K",0.47,",,,K",,
USC00267192,2011-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",41.2,K,41.2,",K",3,",K",2,",K",0,",K",0,",K",0,",K",0,",K",4,",K",0,",K",27,",K",10,",K",0,0,0,0,-3.9,",K,03,",0,",,K,30,+",0,",,K,30,+",3.3,",,K,29,",36.7,",K,22,",0,0,3269.8,K,78.2,",K",0,0,0,0,6.6,",,,K",0,",,,K",17.1,-1.411,,,",K",28.33,",,,K",5.87,",,,K",,
USC00267192,2011-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",183.9,K,142.7,",K",0,",K",0,",K",0,",K",0,",K",0,",K",0,",K",0,",K",0,",K",31,",K",26,",K",0,0,0,0,5,",K,17,",0,",,K,31,+",0,",,K,31,+",0,",,K,31,+",41.1,",K,29,",0,0,3,K,3,",K",0,0,0,0,0,",,,K",0,",,,K",22.84,-0.120,,,",K",35.3,",,,K",10.38,",,,K",,
USC00267192,2011-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",276.3,K,92.4,"1,K",0,"1,K",0,"1,K",0,"1,K",0,0,0,"1,K",0,"1,K",0,"1,K",0,"1,K",30,"1,K",27,"1,K",0,0,0,0,5.6,"1,K,09,",0,0,0,"1,,K,31,+",0,"1,,K,31,+",36.7,"1,K,26,+",0,0,6,K,3,"1,K",0,0,0,0,0,"1,,,K",0,"1,,,K",21.31,-0.071,,,"1,K",33.51,"1,,,K",9.11,"1,,,K",,
USC00267192,2011-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",299.2,K,22.9,",K",2,",K",1,",K",0,",K",0,",K",0,",K",0,",K",0,",K",0,",K",30,",K",8,",K",0,0,0,0,1.1,",K,27,+",0,",,K,30,+",0,",,K,30,+",9.4,",,K,11,",34.4,",K,23,",0,0,31.8,K,25.8,",K",0,0,0,0,11.2,",,,K",0,",,,K",18.24,1.101,,,",K",30.85,",,,K",5.63,",,,K",,
USC00267192,2011-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",299.2,K,0,",K",2,",K",2,",K",0,",K",0,",K",0,",K",0,",K",19,",K",0,",K",17,",K",0,",K",0,0,0,0,-6.1,",K,26,",0,",,K,31,+",0,",,K,31,+",8.4,",,K,08,",28.3,",K,01,",0,0,271.6,K,239.8,",K",0,0,0,0,14,",,,K",0,",,,K",10.6,-0.384,,,",K",21.23,",,,K",-0.04,",,,K",,
USC00267192,2011-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",299.2,K,0,",K",3,",K",3,",K",0,",K",0,",K",0,",K",0,",K",29,",K",0,",K",0,",K",0,",K",0,0,0,0,-13.9,",K,09,+",0,",,K,30,+",3,",,K,18,+",3,",,K,18,",16.1,",K,25,",0,0,762.8,K,491.2,",K",0,0,0,0,8,",,,K",9,",,,K",1.96,-2.471,,,",K",9.84,",,,K",-5.92,",,,K",,
USC00267192,2011-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",299.2,K,0,",K",1,",K",1,",K",0,",K",0,",K",0,",K",5,",K",30,",K",0,",K",0,",K",0,",K",0,0,0,0,-21.7,",K,23,",0,",,K,31,+",5,",,K,15,",2.5,",,K,15,",16.7,",K,30,",0,0,1434.5,K,671.7,",K",0,0,0,0,2.5,",,,K",5,",,,K",-3.33,-3.553,,,",K",7.27,",,,K",-13.94,",,,K",,
USC00267192,2012-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,7,0,",K",4,",K",4,",K",0,",K",0,",K",0,",K",3,",K",30,",K",1,",K",0,",K",0,",K",0,0,0,0,-22.2,",K,17,",0,",,K,31,+",10,",,K,21,",11.2,",,K,21,",17.2,",K,03,",0,0,2023.2,7,588.7,",K",0,0,0,0,29.2,",,,K",15,",,,K",-0.66,-0.388,,,",K",8.54,",,,K",-9.85,",,,K",,
USC00267192,2012-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,7,0,",K",1,",K",1,",K",0,",K",0,",K",0,",K",0,",K",29,",K",0,",K",0,",K",0,",K",0,0,0,0,-12.2,",K,26,+",0,",,K,29,+",0,",,K,29,+",6.4,",,K,13,",15.6,",K,09,",0,0,2514.1,7,490.9,",K",0,0,0,0,6.4,",,,K",0,",,,K",1.41,-0.809,,,",K",10.01,",,,K",-7.2,",,,K",,
USC00267192,2012-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,7,0,",K",3,",K",2,",K",0,",K",0,",K",0,",K",0,",K",22,",K",0,",K",5,",K",0,",K",0,0,0,0,-15.6,",K,02,",0,",,K,31,+",10,",,K,18,",10.2,",,K,18,",23.3,",K,31,+",0,0,2891.7,7,377.6,",K",0,0,0,0,20.1,",,,K",10,",,,K",6.15,1.435,,,",K",15.15,",,,K",-2.85,",,,K",,
USC00267192,2012-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",1.1,7,1.1,",K",4,",K",3,",K",0,",K",0,",K",0,",K",0,",K",16,",K",0,",K",15,",K",1,",K",0,0,0,0,-10,",K,07,+",0,",,K,30,+",0,",,K,30,+",7.6,",,K,26,",32.8,",K,22,",0,0,3146.4,7,254.7,",K",0,0,0,0,20.3,",,,K",0,",,,K",9.88,0.611,,,",K",19.9,",,,K",-0.14,",,,K",,
USC00267192,2012-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",19.5,7,18.4,",7",1,",7",1,",7",0,",7",0,",7",0,",7",0,",7",7,",7",0,",7",28,",7",6,",7",0,0,0,0,-1.1,",7,10,+",0,",,7,31,+",0,",,7,31,+",2.5,",,7,25,",36.7,",7,31,",0,0,3253.8,7,107.4,",7",0,0,0,0,2.5,",,,7",0,",,,7",15.46,1.589,,,",7",26.86,",,,7",4.06,",,,7",,
USC00267192,2012-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",104,7,84.5,",K",1,",K",0,",K",0,",K",0,",K",0,",K",0,",K",1,",K",0,",K",27,",K",17,",K",0,0,0,0,-1.1,",K,05,",0,",,K,30,+",0,",,K,30,+",0.8,",,K,05,",35.6,",K,22,+",0,0,3287.7,7,33.9,",K",0,0,0,0,0.8,",,,K",0,",,,K",20.02,1.509,,,",K",30.61,",,,K",9.43,",,,K",,
USC00267192,2012-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",307.7,7,203.7,",K",1,",K",1,",K",0,",K",0,",K",0,",K",0,",K",0,",K",0,",K",31,",K",31,",K",0,0,0,0,8.9,",K,30,+",0,",,K,31,+",0,",,K,31,+",12.4,",,K,13,",40.6,",K,12,+",0,0,0,7,0,",K",0,0,0,0,12.4,",,,K",0,",,,K",24.9,1.940,,,",K",35.79,",,,K",14.02,",,,K",,
USC00267192,2012-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",424.9,7,117.2,",7",2,",7",1,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",31,",7",31,",7",0,0,0,0,1.7,",7,29,",0,",,7,31,+",0,",,7,31,+",3.6,",,7,31,",40,",7,11,+",0,0,0.8,7,0.8,",7",0,0,0,0,4.6,",,,7",0,",,,7",22.09,0.709,,,",7",35.44,",,,7",8.73,",,,7",,
USC00267192,2012-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",437.7,7,12.8,",7",2,",7",0,",7",0,",7",0,",7",0,",7",0,",7",1,",7",0,",7",30,",7",5,",7",0,0,0,0,0,",7,14,",0,",,7,30,+",0,",,7,30,+",1,",,7,06,",33.9,",7,03,",0,0,37.6,7,36.8,",7",0,0,0,0,1.5,",,,7",0,",,,7",17.53,0.391,,,",7",29.48,",,,7",5.59,",,,7",,
USC00267192,2012-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",437.7,7,0,",7",3,",7",1,",7",0,",7",0,",7",0,",7",0,",7",15,",7",0,",7",22,",7",0,",7",0,0,0,0,-7.2,",7,26,",0,",,7,31,+",0,",,7,31,+",6.6,",,7,22,",28.9,",7,03,",0,0,253.6,7,216,",7",0,0,0,0,10.4,",,,7",0,",,,7",11.36,0.376,,,",7",22.02,",,,7",0.71,",,,7",,
USC00267192,2012-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",437.7,7,0,",7",5,",7",1,",7",0,",7",0,",7",0,",7",0,",7",28,",7",0,",7",1,",7",0,",7",0,0,0,0,-15.6,",7,11,",0,",,7,30,+",0,",,7,30,+",6.9,",,7,30,",21.1,",7,06,",0,0,684.4,7,430.8,",7",0,0,0,0,10.8,",,,7",0,",,,7",3.97,-0.461,,,",7",13.97,",,,7",-6.02,",,,7",,
USC00267192,2012-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",437.7,7,0,",7",14,",7",5,",7",0,",7",10,",7",4,",7",2,",7",26,",7",4,",7",0,",7",0,",7",0,0,0,0,-24.4,",7,31,",127,",,7,31,+",76,",,7,25,",3.6,",,7,26,",13.9,",7,01,",0,0,1282.3,7,597.9,",7",0,0,0,0,28.5,",,,7",187,",,,7",-0.95,-1.173,,,",7",5.49,",,,7",-7.4,",,,7",,
USC00267192,2013-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,7,0,"1,7",7,",7",0,",7",0,",7",24,",7",0,",7",19,",7",31,",7",19,"1,7",0,"1,7",0,"1,7",0,0,0,0,-28.3,",7,14,",127,",,7,03,+",0,",,7,31,+",1,",,7,24,",14.4,"1,7,26,",0,0,2073.1,7,790.8,"1,7",0,0,0,0,3.6,",,,7",0,",,,7",-8.12,-7.848,,,"1,7",0.81,"1,,,7",-17.06,",,,7",,
USC00267192,2013-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,7,0,",7",2,",7",0,",7",0,",7",0,",7",0,",7",0,",7",28,",7",0,",7",0,",7",0,",7",0,0,0,0,-13.9,",7,27,",0,",,7,28,+",0,",,7,28,+",1.3,",,7,08,",16.7,",7,28,",0,0,2562.2,7,489.1,",7",0,0,0,0,1.8,",,,7",0,",,,7",0.86,-1.359,,,",7",9.93,",,,7",-8.2,",,,7",,
USC00267192,2013-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,7,0,",7",5,",7",2,",7",0,",7",0,",7",0,",7",0,",7",26,",7",0,",7",6,",7",0,",7",0,0,0,0,-11.1,",7,10,",0,",,7,31,+",0,",,7,31,+",3.6,",,7,31,",24.4,",7,30,",0,0,2929.7,7,367.5,",7",0,0,0,0,9.2,",,,7",0,",,,7",6.48,1.765,,,",7",16.93,",,,7",-3.97,",,,7",,
USC00267192,2013-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,7,0,",7",2,",7",2,",7",0,",7",0,",7",0,",7",0,",7",14,",7",0,",7",13,",7",0,",7",0,0,0,0,-6.7,",7,21,",0,",,7,30,+",0,",,7,30,+",5.6,",,7,07,",29.4,",7,29,",0,0,3171.4,7,241.7,",7",0,0,0,0,9.7,",,,7",0,",,,7",10.28,1.011,,,",7",20.53,",,,7",0.02,",,,7",,
USC00267192,2013-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",4,7,4,",7",9,",7",2,",7",0,",7",0,",7",0,",7",0,",7",4,",7",0,",7",27,",7",0,",7",0,0,0,0,-3.3,",7,02,",0,",,7,31,+",0,",,7,31,+",19.8,",,7,07,",31.7,",7,13,+",0,0,3293.4,7,122,",7",0,0,0,0,29.1,",,,7",0,",,,7",14.52,0.649,,,",7",24.51,",,,7",4.54,",,,7",,
USC00267192,2013-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",67.2,7,63.2,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",30,",7",10,",7",0,0,0,0,3.3,",7,20,",0,",,7,30,+",0,",,7,30,+",0,",,7,30,+",42.8,",7,30,",0,0,3314.5,7,21.1,",7",0,0,0,0,0,",,,7",0,",,,7",19.74,1.229,,,",7",31.05,",,,7",8.42,",,,7",,
USC00267192,2013-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",276.2,7,209,",7",4,",7",3,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",31,",7",31,",7",0,0,0,0,7.2,",7,13,",0,",,7,31,+",0,",,7,31,+",2.5,",,7,26,+",43.3,",7,02,",0,0,0,7,0,",7",0,0,0,0,7.8,",,,7",0,",,,7",25.07,2.110,,,",7",37.94,",,,7",12.21,",,,7",,
USC00267192,2013-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",378.6,7,102.4,",7",4,",7",2,",7",0,",7",0,",7",0,",7",0,",7",0,",7",0,",7",31,",7",26,",7",0,0,0,0,5,",7,04,",0,",,7,31,+",0,",,7,31,+",8.6,",,7,20,",37.2,",7,20,+",0,0,0,7,0,",7",0,0,0,0,14.5,",,,7",0,",,,7",21.64,0.259,,,",7",33.99,",,,7",9.28,",,,7",,
USC00267192,2013-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",428.3,7,49.7,",7",5,",7",1,",7",0,",7",0,",7",0,",7",0,",7",3,",7",0,",7",26,",7",8,",7",0,0,0,0,-2.8,",7,27,",0,",,7,30,+",0,",,7,30,+",4.6,",,7,21,",35,",7,02,",0,0,70.3,7,70.3,",7",0,0,0,0,6.8,",,,7",0,",,,7",17.65,0.511,,,",7",27.74,",,,7",7.55,",,,7",,
USC00267192,2013-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",428.3,7,0,",7",4,",7",2,",7",0,",7",0,",7",0,",7",0,",7",27,",7",0,",7",13,",7",0,",7",0,0,0,0,-8.9,",7,16,",0,",,7,31,+",0,",,7,31,+",23.4,",,7,28,",26.1,",7,07,",0,0,392.6,7,322.3,",7",0,0,0,0,32.4,",,,7",0,",,,7",7.94,-3.044,,,",7",18.87,",,,7",-3,",,,7",,
USC00267192,2013-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",428.3,7,0,",7",3,",7",1,",7",0,",7",0,",7",0,",7",0,",7",29,",7",0,",7",0,",7",0,",7",0,0,0,0,-10,",7,24,",0,",,7,30,+",0,",,7,30,+",9.1,",,7,20,",18.3,",7,10,+",0,0,809.5,7,416.9,",7",0,0,0,0,11.2,",,,7",0,",,,7",4.44,0.009,,,",7",13.13,",,,7",-4.26,",,,7",,
USC00267192,2013-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",428.3,7,0,",7",5,",7",1,",7",0,",7",0,",7",0,",7",10,",7",31,",7",11,",7",0,",7",0,",7",0,0,0,0,-31.1,",7,09,",0,",,7,31,+",13,",,7,07,",5.1,",,7,07,",15,",7,02,",0,0,1556.3,7,746.8,",7",0,0,0,0,7.2,",,,7",13,",,,7",-5.76,-5.983,,,",7",2.66,",,,7",-14.18,",,,7",,
USC00267192,2014-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,7,0,",7",4,",7",0,",7",0,",7",0,",7",0,",7",0,",7",30,",7",0,",7",0,",7",0,",7",0,0,0,0,-14.4,",7,05,",0,",,7,31,+",0,",,7,31,+",2,",,7,31,+",13.9,",7,29,",0,0,2091.5,7,535.2,",7",0,0,0,0,5.6,",,,7",0,",,,7",1.07,1.342,,,",7",10.65,",,,7",-8.51,",,,7",,
