STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00042294,1987-02,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",7,",0",5,",0",1,",0",0,",0",0,",0",0,",0",3,",0",0,",0",0,",0",0,",0",,,,,-1.7,",0,27,",0,",,0,28,+",0,",,0,28,+",47,",,0,13,",20,",0,09,+",87.1,"1,,,0",1178.5,0,12.2,",,,0,0,2",,,,,234,",0",13.9,",,,0,0,2",,,,,8.3,",,,0,0,2",,,,,8.9,",,,0,0,2",,,,,9.8,",,,0,0,2",,,,,4.67,",,,0",11.6,",,,0,0,2",,,,,15.85,",,,0",78.3,",,,0",0,",,,0",9.98,",0",15.7,",,,0",4.25,",,,0",5038,",,,0"
USC00042294,1987-03,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",12,",0",6,",0",1,",0",0,",0",0,",0",0,",0",2,",0",0,",0",5,",0",0,",0",,,,,-0.6,",0,20,",0,",,0,31,+",0,",,0,31,+",33.3,",,0,05,",24.4,",0,31,",117.6,"1,,,0",1394.2,0,16.1,",,,0,0,2",14.4,",,,0,0,3",,,215.7,",0",18.3,",,,0,0,2",14.4,",,,0,0,3",,,10,",,,0,0,2",9.4,",,,0,0,3",,,11.7,",,,0,0,2",10,",,,0,0,3",,,11.7,",,,0,0,2",11.1,",,,0,0,3",,,6.62,",,,0",14.1,",,,0,0,2",11.9,",,,0,0,3",,,19.03,",,,0",83.7,",,,0",0,",,,0",11.38,",0",17.37,",,,0",5.38,",,,0",5058,",,,0"
USC00042294,1987-04,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",15.9,0,15.9,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",2,",0",,,,,3.9,",0,24,+",0,",,0,30,+",0,",,0,30,+",2.5,",,0,11,",33.3,",0,28,",196.8,",,,0",1449.7,0,23.3,",,,0,0,2",21.7,",,,0,0,3",,,55.5,",0",27.2,",,,0,0,2",22.8,",,,0,0,3",,,15.6,",,,0,0,2",14.4,",,,0,0,3",,,18.9,",,,0,0,2",15.6,",,,0,0,3",,,19,",,,0,0,2",17.7,",,,0,0,3",,,10.33,",,,0",22.3,",,,0,0,2",19,",,,0,0,3",,,28.04,",,,0",4.5,",,,0",0,",,,0",17.01,",0",26.37,",,,0",7.65,",,,0",4022,",,,0"
USC00042294,1987-05,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",105.3,0,89.4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",12,",0",,,,,5.6,",0,02,",0,",,0,31,+",0,",,0,31,+",0.5,",,0,20,",38.3,",0,08,+",299.2,",,,0",1479.3,0,28.9,",,,0,0,2",26.7,",,,0,0,3",,,29.6,",0",31.7,",,,0,0,2",27.8,",,,0,0,3",,,20.6,",,,0,0,2",20,",,,0,0,3",,,23.9,",,,0,0,2",21.1,",,,0,0,3",,,24.6,",,,0,0,2",23.8,",,,0,0,3",,,13.35,",,,0",28.3,",,,0,0,2",24.8,",,,0,0,3",,,31.03,",,,0",0.5,",,,0",0,",,,0",20.26,",0",28.9,",,,0",11.63,",,,0",5604,",,,0"
USC00042294,1987-06,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",234,0,128.7,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",17,",0",,,,,8.3,",0,18,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",40,",0,26,",351,",,,0",1479.9,0,30,",,,0,0,2",28.3,",,,0,0,3",,,0.6,",0",33.9,",,,0,0,2",29.4,",,,0,0,3",,,24.4,",,,0,0,2",23.9,",,,0,0,3",,,28.3,",,,0,0,2",25,",,,0,0,3",,,27.4,",,,0,0,2",26.5,",,,0,0,3",,,14.6,",,,0",31.2,",,,0,0,2",27.6,",,,0,0,3",,,33.17,",,,0",0,",,,0",0,",,,0",22.6,",0",32.73,",,,0",12.48,",,,0",5163,",,,0"
USC00042294,1987-07,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",331.7,0,97.7,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",11,",0",,,,,8.3,",0,22,+",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",37.8,",0,15,",336.2,",,,0",4.7,0,30.6,",,,0,0,2",29.4,",,,0,0,3",,,4.7,",0",34.4,",,,0,0,2",30.6,",,,0,0,3",,,26.1,",,,0,0,2",26.7,",,,0,0,3",,,29.4,",,,0,0,2",27.8,",,,0,0,3",,,27.9,",,,0,0,2",27.8,",,,0,0,3",,,13.96,",,,0",31.8,",,,0,0,2",28.9,",,,0,0,3",,,32.41,",,,0",0,",,,0",0,",,,0",21.33,",0",30.95,",,,0",11.71,",,,0",5468,",,,0"
USC00042294,1987-08,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",471.5,0,139.8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",19,",0",,,,,8.3,",0,15,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",40.6,",0,03,",318.3,",,,0",6.7,0,30,",,,0,0,2",30,",,,0,0,3",,,2,",0",33.9,",,,0,0,2",31.1,",,,0,0,3",,,26.1,",,,0,0,2",26.7,",,,0,0,3",,,29.4,",,,0,0,2",27.8,",,,0,0,3",,,28,",,,0,0,2",28.2,",,,0,0,3",,,14.79,",,,0",31.7,",,,0,0,2",29.5,",,,0,0,3",,,33.09,",,,0",0,",,,0",0,",,,0",22.78,",0",33.38,",,,0",12.17,",,,0",4401,",,,0"
USC00042294,1987-09,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",559.3,0,87.8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",15,",0",,,,,6.1,",0,19,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",40,",0,03,",252.1,",,,0",11.2,0,29.4,",,,0,0,2",29.4,",,,0,0,3",,,4.5,",0",32.8,",,,0,0,2",30.6,",,,0,0,3",,,23.3,",,,0,0,2",23.9,",,,0,0,3",,,26.1,",,,0,0,2",25.6,",,,0,0,3",,,25.3,",,,0,0,2",25.9,",,,0,0,3",,,13.32,",,,0",28.4,",,,0,0,2",27.1,",,,0,0,3",,,29.96,",,,0",0,",,,0",0,",,,0",21.11,",0",31.67,",,,0",10.54,",,,0",3816,",,,0"
USC00042294,1987-10,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",607.9,0,48.6,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",7,",0",,,,,3.9,",0,20,",0,",,0,31,+",0,",,0,31,+",8.6,",,0,23,",37.8,",0,04,+",152.2,",,,0",41.2,0,25.6,",,,0,0,2",25.6,",,,0,0,3",,,30,",0",28.3,",,,0,0,2",26.7,",,,0,0,3",,,18.3,",,,0,0,2",18.9,",,,0,0,3",,,20,",,,0,0,2",19.4,",,,0,0,3",,,21.8,",,,0,0,2",22.3,",,,0,0,3",,,13.02,",,,0",24,",,,0,0,2",23.4,",,,0,0,3",,,26.22,",,,0",18.3,",,,0",0,",,,0",18.93,",0",28.08,",,,0",9.78,",,,0",2736,",,,0"
USC00042294,1987-11,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",607.9,0,0,",0",9,",0",7,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",3,",0",0,",0",,,,,-1.1,",0,27,",0,",,0,30,+",0,",,0,30,+",19.1,",,0,18,",21.7,",0,12,+",62,",,,0",266.3,0,17.2,",,,0,0,2",17.8,",,,0,0,3",,,225.1,",0",18.9,",,,0,0,2",23.9,",,,0,0,3",,,9.4,",,,0,0,2",10.6,",,,0,0,3",,,10.6,",,,0,0,2",11.1,",,,0,0,3",,,13.2,",,,0,0,2",14.1,",,,0,0,3",,,6.99,",,,0",14.8,",,,0,0,2",15.2,",,,0,0,3",,,16.46,",,,0",56.2,",,,0",0,",,,0",10.83,",0",17.13,",,,0",4.53,",,,0",3633,",,,0"
USC00042294,1987-12,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",607.9,0,0,",0",14,",0",10,",0",0,",0",0,",0",0,",0",0,",0",10,",0",0,",0",0,",0",0,",0",,,,,-5,",0,26,",0,",,0,31,+",0,",,0,31,+",21.6,",,0,17,",18.3,",0,11,",,,618.1,0,12.2,",,,0,0,2",12.2,",,,0,0,3",,,351.8,",0",13.9,",,,0,0,2",12.8,",,,0,0,3",,,5,",,,0,0,2",5.6,",,,0,0,3",,,6.1,",,,0,0,2",6.1,",,,0,0,3",,,8.5,",,,0,0,2",8.8,",,,0,0,3",,,,,9.6,",,,0,0,2",9.4,",,,0,0,3",,,9.9,",,,0",112.8,",,,0",0,",,,0",6.98,",0",11.32,",,,0",2.65,",,,0",8058,",,,0"
USC00042294,1988-01,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",14,",0",9,",0",1,",0",0,",0",0,",0",0,",0",8,",0",0,",0",0,",0",0,",0",,,,,-3.3,",0,01,",0,",,0,31,+",0,",,0,31,+",25.9,",,0,04,",17.8,",0,28,+",52.1,",,,0",965,0,8.9,",,,0,0,2",8.9,",,,0,0,3",,,346.9,",0",10,",,,0,0,2",9.4,",,,0,0,3",,,4.4,",,,0,0,2",5.6,",,,0,0,3",,,5,",,,0,0,2",5.6,",,,0,0,3",,,7.2,",,,0,0,2",7.5,",,,0,0,3",,,3.49,"1,,,0",8.6,",,,0,0,2",8.2,",,,0,0,3",,,11.32,",,,0",121.1,",,,0",0,",,,0",7.14,",0",12.25,",,,0",2.03,",,,0",4388,",,,0"
USC00042294,1988-02,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",10,",0",0,",0",11,",0",0,",0",,,,,-3.3,",0,05,",0,",,0,29,+",0,",,0,29,+",13,",,0,28,",23.3,",0,27,",109.4,",,,0",1188.9,0,13.9,",,,0,0,2",13.3,",,,0,0,3",,,223.9,",0",16.1,",,,0,0,2",14.4,",,,0,0,3",,,6.1,",,,0,0,2",7.2,",,,0,0,3",,,8.3,",,,0,0,2",7.8,",,,0,0,3",,,10.1,",,,0,0,2",10.2,",,,0,0,3",,,4.64,",,,0",12,",,,0,0,2",11.3,",,,0,0,3",,,18.08,",,,0",19.3,",,,0",0,",,,0",10.61,",0",18.79,",,,0",2.44,",,,0",4402,",,,0"
USC00042294,1988-03,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",2.5,0,2.5,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",14,",0",0,",0",,,,,-1.1,",0,13,",0,",,0,31,+",0,",,0,31,+",4.3,",,0,01,",31.7,",0,27,",205.9,",,,0",1358.6,0,17.8,",,,0,0,2",17.2,",,,0,0,3",,,169.7,",0",21.1,",,,0,0,2",18.3,",,,0,0,3",,,12.2,",,,0,0,2",12.2,",,,0,0,3",,,14.4,",,,0,0,2",13.3,",,,0,0,3",,,14.4,",,,0,0,2",14.3,",,,0,0,3",,,6.35,",,,0",17,",,,0,0,2",15.2,",,,0,0,3",,,22,",,,0",5.1,",,,0",0,",,,0",12.94,",0",21.08,",,,0",4.8,",,,0",6013,",,,0"
USC00042294,1988-04,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",11.4,0,8.9,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",19,",0",1,",0",,,,,3.3,",0,01,",0,",,0,30,+",0,",,0,30,+",18.8,",,0,20,",33.3,",0,12,",185.8,",,,0",1452.3,0,21.1,",,,0,0,2",20,",,,0,0,3",,,93.7,",0",24.4,",,,0,0,2",21.1,",,,0,0,3",,,14.4,",,,0,0,2",14.4,",,,0,0,3",,,16.1,",,,0,0,2",15.6,",,,0,0,3",,,17.5,",,,0,0,2",17.4,",,,0,0,3",,,9.37,",,,0",20.4,",,,0,0,2",18.4,",,,0,0,3",,,24.13,",,,0",33.9,",,,0",0,",,,0",15.51,",0",22.6,",,,0",8.41,",,,0",5065,",,,0"
USC00042294,1988-05,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",49.7,0,38.3,"1,0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",24,"1,0",3,"1,0",,,,,2.8,",0,06,+",0,",,0,31,+",0,",,0,31,+",13.5,",,0,08,",35.6,"1,0,22,",257.9,",,,0",1512.4,0,23.9,",,,0,0,2",23.3,",,,0,0,3",,,60.1,"1,0",28.3,",,,0,0,2",24.4,",,,0,0,3",,,15.6,",,,0,0,2",15.6,",,,0,0,3",,,17.2,",,,0,0,2",16.1,",,,0,0,3",,,20.1,",,,0,0,2",20.1,",,,0,0,3",,,11.31,",,,0",23.5,",,,0,0,2",21.1,",,,0,0,3",,,27.69,",,,0",25.2,",,,0",0,",,,0",17.53,"1,0",25.66,"1,,,0",9.4,",,,0",5288,",,,0"
USC00042294,1988-06,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",171.9,0,122.2,",0",2,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",14,",0",,,,,5.6,",0,06,",0,",,0,30,+",0,",,0,30,+",15.7,",,0,07,",39.4,",0,25,",330.1,",,,0",1531.5,0,30,",,,0,0,2",28.9,",,,0,0,3",,,19.1,",0",33.3,",,,0,0,2",30,",,,0,0,3",,,18.3,",,,0,0,2",19.4,",,,0,0,3",,,21.1,",,,0,0,2",20.6,",,,0,0,3",,,25.4,",,,0,0,2",25.2,",,,0,0,3",,,14.34,",,,0",29,",,,0,0,2",26.2,",,,0,0,3",,,31.94,",,,0",22.6,",,,0",0,",,,0",21.77,",0",30.67,",,,0",12.87,",,,0",5170,",,,0"
USC00042294,1988-07,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",413.1,0,241.2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",26,",0",,,,,10.6,",0,05,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",43.9,",0,19,",367.6,",,,0",0,0,32.2,",,,0,0,2",32.2,"1,,,0,0,3",,,0,",0",35.6,",,,0,0,2",32.8,"3,,,0,0,3",,,25.6,",,,0,0,2",28.3,"1,,,0,0,3",,,31.7,",,,0,0,2",29.4,"3,,,0,0,3",,,30.2,",,,0,0,2",30.2,"1,,,0,0,3",,,17.33,",,,0",33.7,",,,0,0,2",31.1,"3,,,0,0,3",,,35.65,",,,0",0,",,,0",0,",,,0",26.11,",0",36.53,",,,0",15.7,",,,0",4774,",,,0"
USC00042294,1988-08,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",570.2,0,157.1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",20,",0",,,,,8.9,",0,20,+",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",41.1,",0,27,+",297.6,"2,,,0",2.5,0,31.1,",,,0,0,2",31.1,",,,0,0,3",,,2.5,",0",34.4,",,,0,0,2",32.2,",,,0,0,3",,,25.6,",,,0,0,2",26.7,",,,0,0,3",,,28.9,",,,0,0,2",27.8,",,,0,0,3",,,28.8,",,,0,0,2",29,",,,0,0,3",,,15.25,",,,0",32.2,",,,0,0,2",30.1,",,,0,0,3",,,33.79,",,,0",0,",,,0",0,",,,0",23.32,",0",33.36,",,,0",13.28,",,,0",4662,",,,0"
USC00042294,1988-09,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",671.6,0,101.4,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",0,"1,0",0,",0",30,",0",15,",0",,,,,5.6,"1,0,26,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",41.7,",0,06,+",278.7,",,,0",4.7,0,30.6,",,,0,0,2",30,",,,0,0,3",,,2.2,",0",33.9,",,,0,0,2",32.2,",,,0,0,3",,,21.7,",,,0,0,2",23.3,",,,0,0,3",,,23.9,",,,0,0,2",24.4,",,,0,0,3",,,26,",,,0,0,2",26.6,",,,0,0,3",,,13.06,",,,0",28.7,",,,0,0,2",27.8,",,,0,0,3",,,30.11,",,,0",0,",,,0",0,",,,0",21.72,"1,0",32.72,",,,0",10.73,"1,,,0",4543,",,,0"
USC00042294,1988-10,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",704.3,0,32.7,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",7,",0",,,,,4.4,",0,31,+",0,",,0,31,+",0,",,0,31,+",3,",,0,14,",36.7,",0,01,",140.8,"2,,,0",40.9,0,24.4,",,,0,0,2",24.4,",,,0,0,3",,,36.2,",0",26.7,",,,0,0,2",25.6,",,,0,0,3",,,17.8,",,,0,0,2",18.9,",,,0,0,3",,,19.4,",,,0,0,2",20,",,,0,0,3",,,21.4,",,,0,0,2",21.8,",,,0,0,3",,,11.74,",,,0",23.6,",,,0,0,2",23.1,",,,0,0,3",,,26.56,",,,0",3,",,,0",0,",,,0",18.22,",0",28.49,",,,0",7.95,",,,0",2737,",,,0"
USC00042294,1988-11,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",704.3,0,0,",0",9,",0",4,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",6,",0",0,",0",,,,,0,",0,28,+",0,",,0,30,+",0,",,0,30,+",16,",,0,23,",25,",0,06,",64.9,",,,0",245.3,0,18.9,",,,0,0,2",19.4,"1,,,0,0,3",,,204.4,",0",20,",,,0,0,2",20.6,"1,,,0,0,3",,,9.4,",,,0,0,2",11.1,"1,,,0,0,3",,,11.1,",,,0,0,2",11.7,"1,,,0,0,3",,,14.1,",,,0,0,2",14.9,"1,,,0,0,3",,,7.14,",,,0",15.4,",,,0,0,2",15.6,"1,,,0,0,3",,,15.49,",,,0",39.7,",,,0",0,",,,0",11.52,",0",17.02,",,,0",6.02,",,,0",4710,"4,,,0"
USC00042294,1988-12,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",704.3,0,0,"2,0",12,",0",8,",0",0,",0",0,",0",0,",0",0,"2,0",8,"2,0",0,",0",0,",0",0,",0",,,,,-2.8,"2,0,28,+",0,",,0,31,+",0,",,0,31,+",17.8,",,0,24,",20.6,",0,14,+",,,569,0,11.1,",,,0,0,2",11.7,",,,0,0,3",,,323.7,",0",13.3,",,,0,0,2",12.2,",,,0,0,3",,,4.4,",,,0,0,2",4.4,",,,0,0,3",,,5,",,,0,0,2",5.6,",,,0,0,3",,,8.6,",,,0,0,2",9,",,,0,0,3",,,3.03,"4,,,0",9.8,",,,0,0,2",9.8,",,,0,0,3",,,11.19,"1,,,0",76.2,",,,0",0,",,,0",7.27,"2,0",12.9,",,,0",1.65,"2,,,0",5768,"1,,,0"
USC00042294,1989-01,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,"4,0",5,",0",2,",0",0,",0",0,",0",0,",0",0,"4,0",14,"4,0",0,"3,0",0,"3,0",0,"3,0",,,,,-3.3,"4,0,14,",0,",,0,31,+",0,",,0,31,+",7.6,",,0,23,",18.3,"3,0,31,",51.8,"5,,,0",890.1,0,7.8,"2,,,0,0,2",8.3,"2,,,0,0,3",,,321.1,"3,0",10,"2,,,0,0,2",8.9,"2,,,0,0,3",,,5,"2,,,0,0,2",5.6,"2,,,0,0,3",,,6.1,"2,,,0,0,2",6.1,"2,,,0,0,3",,,6.3,"2,,,0,0,2",6.7,"2,,,0,0,3",,,2.02,"4,,,0",7.8,"2,,,0,0,2",7.4,"2,,,0,0,3",,,10.99,"2,,,0",16.6,",,,0",0,",,,0",6.51,"4,0",12.9,"3,,,0",0.12,"4,,,0",4429,"2,,,0"
USC00042294,1989-02,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,"3,0",8,",0",2,",0",0,",0",0,",0",0,",0",0,"2,0",8,"2,0",0,"1,0",2,"1,0",0,"1,0",,,,,-6.1,"2,0,08,",0,",,0,28,+",0,",,0,28,+",9.1,",,0,09,",22.8,"1,0,28,",53.8,"5,,,0",1160.7,0,11.7,",,,0,0,2",11.1,"2,,,0,0,3",,,270.6,"1,0",13.9,",,,0,0,2",12.2,"2,,,0,0,3",,,4.4,",,,0,0,2",5,"2,,,0,0,3",,,5.6,",,,0,0,2",5.6,"2,,,0,0,3",,,7.9,",,,0,0,2",8,"2,,,0,0,3",,,,,9.7,",,,0,0,2",8.9,"2,,,0,0,3",,,,,15.8,",,,0",0,",,,0",7.58,"3,0",14.03,"1,,,0",1.14,"2,,,0",3991,",,,0"
USC00042294,1989-03,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",14,",0",12,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",5,",0",0,",0",,,,,0,",0,03,",0,",,0,31,+",0,",,0,31,+",21.6,",,0,02,",22.2,",0,31,+",,,1354,0,15,"3,,,0,0,2",15,"2,,,0,0,3",,,193.3,",0",18.3,"3,,,0,0,2",15.6,"2,,,0,0,3",,,7.8,"3,,,0,0,2",8.3,"2,,,0,0,3",,,8.3,"3,,,0,0,2",8.3,"2,,,0,0,3",,,12.3,"3,,,0,0,2",12.1,"2,,,0,0,3",,,7.93,"1,,,0",14.4,"3,,,0,0,2",12.8,"2,,,0,0,3",,,19.08,"1,,,0",123.3,",,,0",0,",,,0",12.1,",0",17.25,",,,0",6.95,",,,0",4669,",,,0"
USC00042294,1989-04,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",18.1,0,18.1,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",22,",0",1,",0",,,,,1.7,",0,24,",0,",,0,30,+",0,",,0,30,+",2.8,",,0,30,",33.3,",0,10,",187.1,",,,0",1432.9,0,22.2,",,,0,0,2",21.7,",,,0,0,3",,,78.9,",0",25,",,,0,0,2",22.2,",,,0,0,3",,,14.4,",,,0,0,2",14.4,",,,0,0,3",,,16.1,",,,0,0,2",15,",,,0,0,3",,,18.7,",,,0,0,2",18.4,",,,0,0,3",,,10.75,",,,0",21.5,",,,0,0,2",19.3,",,,0,0,3",,,26.55,",,,0",7.4,",,,0",0,",,,0",16.31,",0",24.74,",,,0",7.87,",,,0",3969,",,,0"
USC00042294,1989-05,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",40.5,0,22.4,"4,0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"4,0",26,"4,0",2,"4,0",,,,,0.6,",0,29,",0,",,0,31,+",0,",,0,31,+",0.5,",,0,23,",34.4,"4,0,05,",264.6,",,,0",1489.5,0,25,",,,,0,2",23.9,",,,2,0,3",,,56.6,"4,0",27.8,",,,,0,2",26.1,",,,2,0,3",,,17.8,",,,,0,2",18.3,",,,2,0,3",,,20.6,",,,,0,2",19.4,",,,2,0,3",,,22,",,,,0,2",21.7,",,,2,0,3",,,11.94,",,,0",24.5,",,,,0,2",23,",,,2,0,3",,,28.76,",,,0",0.5,",,,0",0,",,,0",17.04,"4,0",25.06,"4,,,0",9.01,",,,0",4988,",,,0"
USC00042294,1989-06,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",,,,,2,",0",1,",0",0,",0",0,",0",0,",0",0,"2,0",0,"2,0",,,,,,,,,,,6.7,"2,0,12,",0,",,0,30,+",0,",,0,30,+",6.1,",,0,04,",,,273,"5,,,0",,,27.8,"3,,,0,0,2",,,,,,,36.7,"2,,,0,0,2",,,,,23.3,"3,,,0,0,2",,,,,25.6,"2,,,0,0,2",,,,,26,"3,,,0,0,2",,,,,14.4,"2,,,0",29.1,"2,,,0,0,2",,,,,32.43,"2,,,0",7.1,",,,0",0,",,,0",,,,,12.88,"2,,,0",5231,"3,,,0"
USC00042294,1989-07,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",,,160.8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",26,",0",,,,,8.3,",0,10,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",42.8,",0,08,",346.2,",,,0",0,0,31.1,",,,0,0,2",30.6,",,,0,0,3",,,0,",0",34.4,"1,,,0,0,2",31.1,",,,0,0,3",,,22.2,",,,0,0,2",26.1,",,,0,0,3",,,29.4,"1,,,0,0,2",26.7,",,,0,0,3",,,28.9,",,,0,0,2",28.7,",,,0,0,3",,,15.21,",,,0",32.6,"1,,,0,0,2",29.9,",,,0,0,3",,,34.73,",,,0",0,",,,0",0,",,,0",23.52,",0",34.93,",,,0",12.11,",,,0",4481,",,,0"
